,Iteration,Fitness,Time,State,pop_size,mutation_prob,max_iters,Population Size,Mutation Rate
168,0,1211.1046030266018,0.026759613999956855,[ 1  5  2 21 19 12 11  0 20  6 18 16 13 10 17  9  8 14  7  3  4 15],500,1.0,2048,500,1.0
169,2,879.1141837663064,0.1922086350000427,[21  5  2 13 16  6  4  7 14  9 20  8 18 12 11  0 17 19  1 10 15  3],500,1.0,2048,500,1.0
170,4,789.8300671852427,0.35817740299989964,[21  6 13 17  8 19  2 18  7 12 10  4  1  5 14  9 16 15 20  0 11  3],500,1.0,2048,500,1.0
171,8,771.4991555836558,0.6907434279999052,[15 21 11  3 13  7  2 17  1 19 14  8 18 20  9 16 10  6  4  0 12  5],500,1.0,2048,500,1.0
172,16,717.8104302990529,1.3543228640000962,[21  6 13 17  8 19  1 10  3  7 15  5  9 12  4 11 16 20 14  2 18  0],500,1.0,2048,500,1.0
173,32,606.2734470721368,2.6711684750000586,[21  6 13 17  0 19  1  2  8 18  7 12  9  5 14 20 15  3 10  4 11 16],500,1.0,2048,500,1.0
174,64,544.7890107032094,5.310920740000029,[21  6 13  0 17 19  1  2  8 18  9  5 14 20 15 12  7  3 10  4 11 16],500,1.0,2048,500,1.0
175,128,544.7890107032094,10.594107059999942,[21  6 13  0 17 19  1  2  8 18  9  5 14 20 15 12  7  3 10  4 11 16],500,1.0,2048,500,1.0
176,256,544.7890107032094,21.153945493000037,[21  6 13  0 17 19  1  2  8 18  9  5 14 20 15 12  7  3 10  4 11 16],500,1.0,2048,500,1.0
177,512,544.7890107032094,42.301355620000095,[21  6 13  0 17 19  1  2  8 18  9  5 14 20 15 12  7  3 10  4 11 16],500,1.0,2048,500,1.0
178,1024,544.7890107032094,85.05469983900002,[21  6 13  0 17 19  1  2  8 18  9  5 14 20 15 12  7  3 10  4 11 16],500,1.0,2048,500,1.0
179,2048,544.7890107032094,87.10000170300009,[21  6 13  0 17 19  1  2  8 18  9  5 14 20 15 12  7  3 10  4 11 16],500,1.0,2048,500,1.0
