,Iteration,Fitness,Time,State,pop_size,mutation_prob,max_iters,Population Size,Mutation Rate
66,64,1782.0,2.96914769,"[ 0  8  3 19 18 18 19 13 19  0 18  1 19 18 17 18 17 16  2 17 19 18 18  8
 19  0 18 16 10 18  4 16 19 19 19]",300,0.2,2048,300,0.2
67,128,1828.0,5.922668458000004,"[ 0  5  0 17 19 19 19 15 19  0 19  0 19 18 19 18 18 19  0 16 19 19 19  1
 19  3 19 18  3 19 18 16 19 19 19]",300,0.2,2048,300,0.2
68,256,1846.0,11.782471580999996,"[ 0  0  0 19 19 19 19 18 19  0 19  0 19 19 19 18 19 19  0 18 19 19 19  0
 19  1 19 18  2 19 18 16 19 19 19]",300,0.2,2048,300,0.2
69,512,1847.0,23.28718977999999,"[ 0  0  0 19 19 19 19 18 19  0 19  0 19 18 19 19 19 19  0 19 19 19 19  0
 19  1 19 18  2 19 17 16 19 19 19]",300,0.2,2048,300,0.2
70,1024,1847.0,43.793738901,"[ 0  0  0 19 19 19 19 18 19  0 19  0 19 18 19 19 19 19  0 19 19 19 19  0
 19  1 19 18  2 19 17 16 19 19 19]",300,0.2,2048,300,0.2
71,2048,1847.0,54.040464395,"[ 0  0  0 19 19 19 19 18 19  0 19  0 19 18 19 19 19 19  0 19 19 19 19  0
 19  1 19 18  2 19 17 16 19 19 19]",300,0.2,2048,300,0.2
72,0,1064.0,0.014653899999984787,"[15  4  3 19  7 14  8 14 10  8  7  6  4 16  7 12  0 11  6 19 12  5 16  0
  2  9 14  6  4 14  9  3  3  8 19]",300,0.4,2048,300,0.4
73,2,1404.0,0.09681378199999813,"[ 7 14 16 14 14 17 17 17 17  0 11  8  5 17  7  8 17 11 10 15 18  9 13  2
 18 12 18  0 12  9 17  9 13 12 11]",300,0.4,2048,300,0.4
74,4,1456.0,0.1755217299999856,"[ 6 18  5 16  9 18 14 19  3  4 18  2  5 18 11 18  9 17  0 16 18 16 16 13
 11  9  3 15 18 14  5 18  9 17 12]",300,0.4,2048,300,0.4
75,8,1522.0,0.3329030179999961,"[ 7 15  0 11 14 18 17  4  0  6 15 12 14 12 13  8 13 14 15 14 15 18 17 16
 19 12 18 15 12 11 12 13 18 14 19]",300,0.4,2048,300,0.4
76,16,1650.0,0.6479388489999849,"[ 6 18 11 18 15 19 17  7 19 10 16  1 19 12 15 17 14 18  2  8 17 17 17 13
 16 11 14 10 12 15  2  9 18 19 18]",300,0.4,2048,300,0.4
77,32,1723.0,1.2706262570000035,"[ 2  3  5 16 18 18 17 18 19  4 18  2 19 14 13 17 18 18  2 19 18 18 17 13
 19  4 18 12  2 16  5 11 18 19 19]",300,0.4,2048,300,0.4
78,64,1777.0,2.5398155059999965,"[ 6  3  0 18 18 18 18 18 19  1 19  2 17 17 18 16 19 18  1 19 19 18 17  6
 19  9 19 18  3 19  5 10 18 19 19]",300,0.4,2048,300,0.4
